timestamp,diff_p_lvl1,diff_p_lvl2,diff_p_lvl3,diff_p_lvl4,diff_p_lvl5,diff_q_lvl1,diff_q_lvl2,diff_q_lvl3,diff_q_lvl4,diff_q_lvl5
2023-05-07 13:20:00,0.009930823406714763,0.09703726632477377,0.2309890270413395,0.40016304669184444,0.5826328840971099,4.2151126684636,0.24740690374749869,0.3736271976349977,0.3903516215981269,0.4476855229980139
2023-05-07 13:40:00,0.010825829688714192,0.08599193894182448,0.20386752422620158,0.34735820255570493,0.4920146128119967,4.567822004973852,0.33012451762284684,0.4822302118171455,0.41611969813909966,0.39516555183946656
2023-05-07 14:00:00,0.012565460751260672,0.09714839590461224,0.21031863481252586,0.3700961092153674,0.5265048464167603,3.5033672952218384,0.2856201365187738,0.27936615187713665,0.24370294368600243,0.2939586092150146
2023-05-07 14:20:00,0.017769208729824272,0.12551755287790883,0.27663052161462287,0.44585192550768016,0.6391257773659058,4.295155540574727,0.5231925929046954,0.48112735316423316,0.47635289458161606,0.42452722676329907
2023-05-07 14:40:00,0.01113501019729673,0.09520679809680126,0.20553419442549342,0.3462382053024236,0.5041604350781651,4.117492454112867,0.787744595513265,0.4650955217539092,0.41439917573080215,0.3733115227736343
2023-05-07 15:00:00,0.010695916301254658,0.087893081336491,0.1943514006074647,0.32754721565972683,0.4865360782988944,3.9393353526830834,0.43700995612555454,0.4348531555855542,0.37966121329733327,0.4354607154910512
2023-05-07 15:20:00,0.009818360600196039,0.08800827328999487,0.2075990845130774,0.3658646774604631,0.5417591591083524,4.72503962871917,0.5924826396541512,0.32394237518013025,0.3542142070017782,0.3931897855386985
2023-05-07 15:40:00,0.011034752550448196,0.0976454599105852,0.222716870415649,0.3687937273415872,0.5481577607282947,4.127766613270353,0.39492030182953014,0.49764858780879456,0.4423821600202438,0.4063522047044862
2023-05-07 16:00:00,0.011852920846167563,0.10112302115804182,0.23966200792373332,0.4122108741463149,0.6092384051252367,4.397004830144107,0.42868724605918096,0.4800178285425285,0.5312555087246181,0.5038393660962743
2023-05-07 16:20:00,0.012638025686172174,0.10665753378672221,0.2577226223454017,0.45190511206240924,0.6615425837319899,4.473329639889202,0.40285508268277953,0.38472412490555885,0.3559782086795952,0.3186670192226975
2023-05-07 16:40:00,0.01084864274339276,0.10756641734590516,0.22742724598702874,0.37129493234730354,0.5402602571644622,4.109153222959898,0.4196040423565005,0.5651931927052749,0.5009523993612754,0.40025305487855184
2023-05-07 17:00:00,0.010482479784194695,0.076370350404373,0.18256415094356362,0.3116919137466607,0.46826927223715015,3.9822421074797845,0.5138682698786977,0.37389286556604634,0.4098857564016273,0.39448886455525994
2023-05-07 17:20:00,0.016357078085748895,0.1428723425692252,0.3287195298069887,0.5386817128463338,0.767070092359377,3.8415769101595263,0.37364209068009985,0.41329659949622854,0.402903232577664,0.3479700587741445
2023-05-07 17:40:00,0.01774501672239863,0.21214528428095783,0.4811909030101256,0.7842036120402214,1.0973621404682252,2.983480785953184,0.22725028428093572,0.19374557692307853,0.20393458193979971,0.19267316053511546
2023-05-07 18:00:00,0.012639262054516215,0.1353917987421912,0.3454634129980165,0.6076514213836179,0.8706498280921646,3.241268100628905,0.23395631027253208,0.16191432285115137,0.1706481425576485,0.16560252410901177
2023-05-07 18:20:00,0.011439805418142074,0.12127310240701808,0.2977476138553764,0.5087524951773189,0.7334626520169895,3.258018485280553,0.30067844502222896,0.3216077916631716,0.2907224272414675,0.28083365763650064
2023-05-07 18:40:00,0.0104598941263458,0.0880324006385723,0.21077085959167086,0.36363088816080963,0.542193361902424,3.8266784976052532,0.3960492647676816,0.4167682547684992,0.7144568691706725,0.41427168305185047
2023-05-07 19:00:00,0.011214030354449048,0.09358165261387535,0.2105769983137604,0.3601724114672119,0.5250080269813364,4.039339392917348,0.41089519392916773,0.6283955396290097,0.48067215851603107,0.4760865261382777
2023-05-07 19:20:00,0.018221722720597452,0.1220911515560756,0.26025449970648085,0.42527524951786777,0.6186480583746563,3.7679412228465896,0.4045312169755922,0.42137236433781877,0.3583307137465369,0.35550586261847084
2023-05-07 19:40:00,0.01077708597003727,0.07997705222321021,0.2045138277228715,0.36511937906008896,0.5400659411118232,3.84356070193199,0.3819842655867836,0.29184426727410345,0.30463696954357994,0.28045074664641717
2023-05-07 20:00:00,0.010831625382201475,0.11116063793686708,0.2519310485240761,0.4111370206991813,0.5961213437395552,3.601187054631809,0.2942311842551754,0.34453638445877505,0.3489002544960998,0.31988687648455744
2023-05-07 20:20:00,0.011549327622891436,0.09805704496791427,0.22799376445401565,0.38039407280520526,0.5385039486080394,3.658866423982913,0.28645002997857916,0.3518345524625233,0.37787600856531617,0.33950849678801653
2023-05-07 20:40:00,0.013412950860763651,0.09460762114935749,0.19803527115357727,0.3297993380293996,0.49658090469321514,3.473952168378201,0.33355236357464174,0.34957164559111,0.3372362895697167,0.2991221166086757
2023-05-07 21:00:00,0.010285544596221307,0.0903486690000429,0.18319720012697707,0.3137948032664992,0.47131700074222677,4.09771935518084,0.3526686286986904,0.2593825007954147,0.3618152932442446,0.3601478735815037
2023-05-07 23:28:26,0.011425938035010564,0.10875466292989693,0.22219199750877006,0.36466797446690163,0.5394897088587944,3.6729771446364627,0.27620658570761875,0.29768589444185045,0.3354704966526579,0.34998055425813646
